,Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
27561,38040,0.35,Fair,F,VVS1,54.6,59.0,4.85,4.79,2.63,1011
16541,39526,0.4,Ideal,I,VVS1,60.5,57.0,4.79,4.76,2.89,1080
8480,8560,0.9,Ideal,D,SI1,61.9,55.0,6.22,6.18,3.84,4435
43082,13417,1.5,Ideal,I,I1,61.8,57.0,7.39,7.31,4.54,5510
16135,33813,0.32,Ideal,E,VVS2,61.6,57.0,4.4,4.43,2.72,842
1092,38829,0.43,Premium,E,VS2,61.6,59.0,4.84,4.81,2.97,1048
9084,7057,0.33,Ideal,E,SI1,62.4,56.0,4.41,4.43,2.76,579
3799,43128,0.57,Very Good,D,SI2,62.1,58.0,5.26,5.31,3.28,1387
12431,38204,0.43,Premium,F,SI1,62.5,56.0,4.85,4.82,3.02,1016
12080,28721,0.31,Very Good,E,VS2,61.8,59.0,4.3,4.37,2.68,680
34545,23916,1.22,Ideal,E,VVS2,63.0,55.0,6.83,6.78,4.29,12036
5646,44489,0.5,Very Good,H,VS1,61.6,57.0,5.11,5.13,3.15,1598
5085,28031,0.3,Very Good,E,VS2,62.9,58.0,4.22,4.27,2.67,658
38713,22601,1.51,Premium,H,VS1,59.6,60.0,7.5,7.41,4.44,10655
710,5595,1.01,Fair,H,SI1,65.3,61.0,6.23,6.18,4.05,3869
15368,27931,0.26,Very Good,H,VS1,62.9,54.0,4.06,4.08,2.56,430
25402,24619,1.51,Fair,G,VS1,60.8,66.0,7.35,7.25,4.44,12948
30578,49441,0.57,Ideal,E,VS1,61.3,57.0,5.34,5.37,3.28,2110
40923,10831,0.92,Ideal,E,SI2,62.3,56.0,6.21,6.25,3.88,4871
2756,15499,1.1,Premium,D,VS2,60.0,59.0,6.67,6.6,3.98,6209
13841,29678,0.39,Ideal,H,VS2,62.3,55.0,4.67,4.7,2.92,707
7309,39804,0.38,Ideal,F,VVS1,62.3,54.0,4.64,4.7,2.91,1096
41564,52587,0.79,Ideal,I,SI1,60.5,58.0,5.97,5.99,3.62,2539
34284,14621,1.5,Very Good,J,SI2,58.7,60.0,7.46,7.54,4.4,5902
28210,45807,0.5,Ideal,H,VVS1,60.6,55.0,5.13,5.17,3.12,1710
35670,49732,0.7,Premium,I,VS2,60.8,59.0,5.68,5.71,3.46,2154
39209,12982,1.11,Premium,H,VS2,62.0,59.0,6.66,6.59,4.11,5395
39429,10058,0.31,Ideal,F,VS2,60.5,57.0,4.39,4.41,2.66,591
25267,34062,0.36,Ideal,D,SI1,61.6,56.0,4.58,4.54,2.81,851
34115,7961,1.04,Good,F,SI2,64.2,56.0,6.39,6.36,4.09,4321
20769,36073,0.4,Very Good,D,SI1,63.1,61.0,4.71,4.67,2.96,924
6670,52629,0.37,Premium,G,SI1,62.1,60.0,4.54,4.61,2.84,551
38317,29084,0.36,Very Good,G,SI1,63.3,56.0,4.53,4.5,2.86,689
24117,38949,0.31,Ideal,H,VS2,62.0,57.0,4.33,4.38,2.7,489
1588,28338,0.33,Premium,G,VS1,62.2,58.0,4.39,4.42,2.74,666
21072,27604,2.15,Ideal,H,SI1,61.5,60.0,8.17,8.29,5.06,18470
32613,7689,0.9,Very Good,G,VS2,58.4,61.0,6.33,6.38,3.71,4276
13867,18530,1.0,Fair,E,VVS2,56.8,58.0,6.59,6.64,3.76,7553
16227,2218,0.71,Very Good,D,VS1,58.1,62.0,5.84,5.89,3.41,3145
42111,46271,0.54,Ideal,G,VS1,61.8,54.0,5.22,5.24,3.23,1754
27154,28514,0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,673
9561,29494,0.32,Ideal,E,VS2,62.6,53.0,4.37,4.38,2.74,702
35520,18733,1.68,Premium,J,SI2,59.2,57.0,7.83,7.72,4.6,7652
39515,5808,0.91,Very Good,D,SI2,60.8,58.0,6.26,6.31,3.82,3910
20919,32666,0.31,Ideal,G,VS1,61.0,55.0,4.43,4.39,2.69,802
26885,19919,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,8467
1837,4528,1.12,Ideal,J,VS2,62.9,57.0,6.55,6.52,4.11,3638
35269,32018,0.32,Very Good,F,VVS2,62.3,57.0,4.38,4.41,2.73,778
38274,24473,1.51,Premium,D,SI1,61.6,57.0,7.41,7.32,4.54,12738
28354,1659,0.9,Good,H,SI2,63.1,55.0,6.08,6.13,3.85,3024
26274,42611,0.32,Very Good,H,VS2,62.8,55.0,4.38,4.41,2.76,505
12981,43068,0.62,Very Good,I,VS2,60.7,57.3,5.48,5.52,3.33,1378
14804,16784,1.31,Very Good,I,SI1,62.6,59.0,6.97,6.86,4.33,6686
23414,27601,2.1,Ideal,H,SI2,63.1,55.0,8.17,8.13,5.14,18462
30045,33637,0.38,Premium,G,VS1,61.0,58.0,4.67,4.71,2.86,833
2437,17020,1.01,Ideal,G,VS1,61.5,56.0,6.48,6.43,3.97,6794
34573,11353,1.01,Premium,E,SI1,59.9,59.0,6.49,6.46,3.88,4991
4269,21391,1.11,Ideal,G,VVS2,61.6,57.0,6.7,6.74,4.14,9507
39404,1998,0.9,Very Good,I,SI2,60.4,58.0,6.25,6.31,3.79,3099
18339,45153,0.5,Premium,F,VS2,62.8,61.0,5.07,5.03,3.17,1654
1434,44295,0.52,Ideal,G,VS2,62.2,55.0,5.18,5.14,3.21,1577
32748,8959,1.2,Very Good,F,SI2,63.2,58.0,6.78,6.74,4.27,4502
4404,48366,0.56,Very Good,D,VS2,62.8,57.0,5.25,5.29,3.31,1963
42566,11938,1.03,Premium,H,SI1,62.5,59.0,6.46,6.41,4.02,5129
31268,38960,0.31,Good,I,VS1,63.2,56.0,4.28,4.33,2.72,489
21671,9099,1.01,Premium,G,SI2,61.9,60.0,6.37,6.33,3.93,4525
3483,26846,2.13,Premium,G,SI2,60.7,60.0,8.27,8.37,5.05,16778
36985,25359,0.31,Very Good,G,VVS1,61.9,55.0,4.36,4.4,2.71,642
33945,8804,1.01,Very Good,H,SI2,63.5,58.0,6.29,6.37,4.02,4475
16386,39503,0.54,Very Good,J,SI1,61.3,55.0,5.23,5.28,3.22,1080
31854,39973,0.43,Fair,E,VS2,60.5,59.0,4.92,4.9,2.97,1107
24694,18506,1.02,Very Good,F,VS1,62.7,55.0,6.37,6.43,4.01,7539
31038,22820,1.16,Ideal,F,VVS2,60.5,58.0,6.77,6.85,4.12,10850
15709,3355,0.8,Very Good,G,VS1,63.5,57.0,5.87,5.91,3.74,3381
19364,25585,1.52,Ideal,D,SI1,60.6,58.0,7.46,7.4,4.51,14426
17679,13291,1.21,Premium,J,VS1,60.0,60.0,6.95,6.88,4.15,5489
33910,34440,0.32,Ideal,E,VVS2,61.5,55.0,4.41,4.44,2.72,864
19301,52953,0.24,Very Good,F,VVS1,59.2,59.0,4.04,4.07,2.4,552
42469,31667,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,768
37192,9424,1.01,Very Good,D,SI2,61.8,60.0,6.37,6.41,3.95,4588
25222,36780,0.39,Very Good,G,VVS2,63.4,57.0,4.65,4.62,2.94,956
23293,925,1.05,Premium,H,I1,62.0,59.0,6.5,6.47,4.02,2881
12547,3637,0.74,Ideal,G,VS2,61.2,56.0,5.82,5.85,3.57,3434
37761,11094,1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,4928
15731,32279,0.3,Ideal,G,VVS1,62.3,54.0,4.31,4.33,2.69,789
21425,19368,0.4,Good,D,SI2,63.4,59.0,4.67,4.7,2.97,622
25086,7048,0.93,Very Good,G,SI2,62.9,56.0,6.2,6.23,3.91,4163
21012,3393,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,567
24129,28774,0.43,Very Good,F,SI2,61.6,59.0,4.8,4.84,2.97,681
38699,9135,1.1,Premium,H,SI2,62.2,58.0,6.6,6.69,4.13,4537
1047,7001,1.0,Good,I,VS2,59.7,64.0,6.51,6.45,3.87,4155
26938,40511,0.45,Good,F,VS1,57.6,62.5,5.05,5.09,2.91,1144
20636,8835,1.02,Premium,E,SI2,59.6,59.0,6.59,6.54,3.91,4478
7701,24708,0.38,Ideal,G,SI1,61.9,56.0,4.64,4.67,2.88,639
31271,47567,0.51,Ideal,G,VVS2,61.8,56.0,5.1,5.16,3.17,1875
5494,38586,0.39,Ideal,F,VVS2,61.9,54.8,4.68,4.69,2.9,1036
41494,21776,1.7,Very Good,I,SI1,61.8,58.0,7.55,7.66,4.7,9845
35080,51418,0.72,Ideal,H,SI2,61.3,56.0,5.75,5.77,3.53,2372
9478,10752,1.22,Ideal,F,SI2,62.0,57.0,6.88,6.83,4.25,4852
18396,18864,1.57,Ideal,J,SI1,62.3,57.0,7.45,7.39,4.62,7737
25584,4260,1.0,Good,J,VS2,64.3,59.0,6.27,6.21,4.01,3580
21546,20734,1.01,Good,E,VVS2,63.3,55.0,6.36,6.41,4.04,8976
16734,2684,0.77,Very Good,G,VS1,60.9,55.0,5.9,5.96,3.61,3243
40850,32556,0.32,Ideal,F,VVS2,60.9,56.0,4.44,4.46,2.71,800
29593,45626,0.53,Ideal,G,VS1,62.2,55.0,5.18,5.21,3.23,1692
15283,34097,0.36,Premium,D,VS2,61.0,59.0,4.57,4.61,2.8,852
993,3391,0.27,Very Good,E,VVS2,59.7,61.0,4.24,4.27,2.54,567
36466,34069,0.5,Fair,E,SI2,58.0,67.0,5.26,5.17,3.02,851
326,41929,0.4,Ideal,F,VVS1,61.3,55.0,4.75,4.78,2.92,1263
10347,47005,0.51,Premium,D,VS2,61.9,58.0,5.19,5.12,3.19,1818
4918,1194,0.75,Ideal,F,VS2,62.3,57.0,5.81,5.87,3.64,2933
23838,8287,1.01,Ideal,G,SI2,61.0,56.0,6.48,6.54,3.97,4383
11474,48146,0.7,Premium,J,VS2,61.2,60.0,5.73,5.7,3.5,1940
42696,25547,1.51,Premium,G,VS1,62.6,60.0,7.19,7.28,4.53,14375
23436,12565,1.1,Ideal,H,SI1,61.6,57.0,6.63,6.61,4.08,5278
31699,1160,0.51,Very Good,E,IF,63.3,58.0,5.03,5.08,3.2,2925
41042,46026,0.57,Ideal,G,VS2,61.8,57.0,5.32,5.3,3.28,1728
41721,19694,0.3,Ideal,G,VS1,60.6,57.0,4.38,4.4,2.66,624
32164,35453,0.32,Ideal,E,VS2,62.2,55.0,4.38,4.36,2.72,900
31596,18756,1.21,Ideal,G,VS2,62.0,56.0,6.77,6.87,4.23,7666
3027,24965,2.02,Premium,H,SI1,63.0,60.0,7.85,7.79,4.93,13453
38751,23544,1.5,Good,E,SI1,58.5,59.0,7.45,7.49,4.37,11554
36797,48025,0.71,Good,J,VS2,60.6,61.0,5.7,5.79,3.48,1922
29027,30215,0.33,Premium,E,VS2,60.7,58.0,4.47,4.49,2.72,723
42522,40355,0.43,Premium,F,VS1,61.0,57.0,4.89,4.84,2.97,1129
40270,39279,0.34,Good,H,SI1,63.7,57.0,4.44,4.45,2.83,490
29174,52014,0.7,Very Good,F,SI1,63.1,60.0,5.62,5.63,3.55,2445
30582,9432,1.06,Ideal,I,SI2,62.7,58.0,6.48,6.5,4.07,4591
8166,31284,0.32,Ideal,G,SI2,61.8,55.0,4.4,4.43,2.73,450
11189,9965,1.0,Very Good,H,SI1,62.3,60.0,6.34,6.38,3.96,4702
17315,40221,0.4,Premium,D,VS1,62.1,58.0,4.7,4.73,2.93,1123
34340,36975,0.4,Very Good,F,VVS2,63.0,57.0,4.63,4.7,2.94,963
18245,27164,2.05,Fair,I,VS1,67.7,58.0,7.74,7.68,5.22,17408
11979,37854,0.4,Ideal,D,VS1,60.6,56.0,4.78,4.82,2.91,1003
11658,8667,0.9,Premium,G,SI1,60.6,57.0,6.28,6.2,3.78,4455
30972,32761,0.34,Premium,D,SI1,59.7,59.0,4.57,4.54,2.72,803
24835,9325,0.9,Premium,G,VS1,62.7,58.0,6.15,6.06,3.83,4579
11863,47714,0.63,Very Good,D,SI1,62.8,57.0,5.4,5.46,3.41,1885
2857,95,0.7,Good,E,VS2,57.5,58.0,5.85,5.9,3.38,2759
6480,13659,1.24,Very Good,H,SI2,61.2,57.0,6.87,7.02,4.25,5592
40425,31497,0.34,Ideal,G,VS2,62.1,55.0,4.49,4.46,2.78,765
12461,11339,1.01,Good,F,SI1,63.8,59.0,6.32,6.29,4.02,4989
25299,20113,1.52,Premium,J,VS1,62.2,59.0,7.38,7.32,4.57,8580
24477,16119,1.3,Premium,I,VS2,60.1,58.0,7.1,7.14,4.28,6442
40330,25000,1.29,Ideal,E,VVS2,59.8,59.0,7.07,7.11,4.24,13530
29664,18130,1.51,Premium,H,SI2,60.2,62.0,7.43,7.38,4.46,7340
28984,36744,0.41,Good,E,VS1,61.3,61.0,4.77,4.79,2.93,954
9358,12889,1.1,Ideal,H,SI1,62.0,57.0,6.66,6.7,4.14,5370
3938,25699,0.35,Premium,D,SI1,61.8,59.0,4.54,4.56,2.81,644
3252,16072,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6418
30004,42513,0.52,Very Good,D,SI1,62.7,56.0,5.08,5.13,3.2,1323
10351,48946,0.58,Ideal,E,VS1,61.8,57.0,5.33,5.35,3.3,2046
1510,32057,0.33,Premium,I,VVS1,61.9,60.0,4.44,4.41,2.74,780
7729,16542,1.22,Premium,H,VS2,62.3,58.0,6.85,6.77,4.24,6608
39180,8016,1.19,Very Good,J,SI2,63.4,56.8,6.7,6.79,4.27,4329
28565,4754,0.91,Very Good,F,SI2,61.2,59.0,6.2,6.22,3.8,3688
25696,31410,0.3,Ideal,G,VVS1,61.4,58.0,4.31,4.35,2.66,764
7335,39663,0.42,Premium,G,VS2,60.6,58.0,4.88,4.83,2.94,1087
20948,52426,0.73,Ideal,I,VVS2,61.9,55.0,5.8,5.84,3.6,2513
17825,26713,0.32,Premium,F,VS2,61.5,58.0,4.39,4.42,2.71,645
10639,16255,1.35,Ideal,H,VS2,61.6,55.0,7.08,7.02,4.34,6502
6933,45314,0.32,Ideal,H,VS1,62.7,56.0,4.39,4.42,2.76,524
34182,14485,1.25,Very Good,F,SI2,58.0,63.0,7.16,7.06,4.13,5851
9929,26260,2.13,Ideal,I,SI2,62.0,55.0,8.25,8.27,5.12,15718
11642,47035,0.55,Ideal,F,VS2,61.1,56.0,5.31,5.27,3.23,1819
3525,18455,1.01,Premium,D,VS2,60.0,59.0,6.53,6.48,3.9,7508
11645,10622,1.0,Ideal,E,SI2,61.8,57.0,6.43,6.39,3.96,4829
20290,1795,1.03,Fair,G,SI1,66.1,56.0,6.26,6.2,4.12,3052
21499,7053,0.33,Ideal,H,VS1,62.0,55.0,4.44,4.46,2.76,579
34360,2509,0.7,Ideal,D,SI1,61.7,57.0,5.76,5.73,3.54,3199
9448,16898,1.0,Very Good,D,VS2,59.6,60.0,6.52,6.57,3.9,6745
26461,19338,1.2,Ideal,G,VS2,62.4,54.7,6.79,6.85,4.25,8040
9592,24983,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,13495
21079,41114,0.51,Premium,H,SI1,60.4,58.0,5.21,5.19,3.14,1195
29500,51750,0.82,Premium,I,SI1,62.6,57.0,5.98,5.94,3.73,2405
38436,40893,0.51,Ideal,E,SI2,62.7,53.0,5.09,5.12,3.2,1177
22885,21561,1.5,Very Good,H,SI1,60.7,63.0,7.3,7.27,4.42,9660
18189,34141,0.33,Ideal,F,VS2,61.3,56.0,4.47,4.43,2.73,854
38988,12180,1.06,Premium,G,SI1,62.7,56.0,6.55,6.46,4.08,5183
23617,25059,2.01,Premium,I,SI2,59.2,60.0,8.31,8.27,4.91,13574
674,48208,0.58,Premium,G,SI1,62.4,60.0,5.34,5.3,3.32,1949
4339,48542,0.72,Very Good,J,VS1,62.7,58.0,5.67,5.72,3.57,1988
3826,31490,0.34,Ideal,G,VS2,61.3,55.0,4.51,4.49,2.76,765
37848,25344,1.7,Premium,H,VS2,62.4,59.0,7.63,7.54,4.73,14058
32336,38598,0.5,Ideal,G,SI2,60.0,57.0,5.17,5.2,3.11,1038
12883,27683,2.0,Very Good,E,SI1,60.5,59.0,8.09,8.14,4.94,18709
2222,47200,0.5,Very Good,G,VVS2,60.9,61.0,5.11,5.13,3.12,1838
7940,14310,1.24,Ideal,H,SI2,62.0,56.0,6.87,6.9,4.27,5797
28551,31133,0.31,Ideal,E,VVS2,59.9,62.0,4.4,4.41,2.64,755
17385,24863,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13278
7980,19151,1.21,Good,F,VS2,63.7,58.0,6.67,6.71,4.26,7911
36079,7533,0.76,Ideal,D,VS1,62.0,56.0,5.84,5.87,3.63,4243
23249,30773,0.37,Ideal,G,VS1,61.9,54.0,4.62,4.68,2.88,741
14183,36705,0.46,Ideal,I,VS2,62.3,59.0,4.95,4.91,3.07,952
4058,37986,0.39,Ideal,G,VVS1,62.1,54.7,4.64,4.72,2.91,1008
31447,22923,1.35,Premium,F,VS2,61.9,58.0,7.06,7.02,4.36,10962
35415,40775,0.42,Very Good,E,VVS2,59.8,56.0,4.9,4.92,2.94,1167
28046,48727,0.52,Ideal,G,VVS2,59.8,57.0,5.26,5.24,3.14,2012
25042,15285,1.09,Ideal,D,SI1,62.7,56.0,6.55,6.59,4.12,6133
19732,51844,0.71,Ideal,G,SI1,61.4,55.0,5.75,5.79,3.54,2423
16696,51349,0.7,Ideal,I,VS1,62.7,53.4,5.66,5.74,3.57,2363
6315,45353,0.55,Premium,E,VS2,59.1,62.0,5.37,5.32,3.16,1664
4045,11478,1.14,Very Good,E,SI2,60.2,58.0,6.71,6.78,4.06,5014
42429,22556,1.11,Ideal,F,VVS1,61.9,57.0,6.66,6.62,4.11,10602
6039,1512,0.81,Premium,D,SI2,61.7,58.0,5.97,5.93,3.67,2994
27537,31622,0.3,Ideal,H,SI1,61.9,57.0,4.3,4.32,2.67,450
11128,172,1.17,Very Good,J,I1,60.2,61.0,6.83,6.9,4.13,2774
42840,7400,0.33,Ideal,H,VS1,60.2,57.0,4.5,4.54,2.72,579
30726,5988,0.8,Very Good,F,VS2,61.3,55.0,5.93,6.01,3.66,3954
30594,5790,1.02,Premium,G,SI2,60.7,56.0,6.56,6.51,3.97,3904
43137,769,0.7,Good,E,VVS2,63.6,62.0,5.61,5.58,3.56,2858
31432,28798,0.3,Very Good,F,VVS1,62.5,56.0,4.27,4.31,2.68,682
8442,9029,1.05,Ideal,I,SI1,62.1,59.0,6.5,6.47,4.03,4516
31364,17502,1.02,Ideal,F,VS2,62.8,57.0,6.41,6.36,4.01,7037
14277,44336,0.33,Very Good,H,VS2,61.4,58.0,4.44,4.49,2.74,521
23870,28975,0.31,Ideal,E,SI2,61.3,55.0,4.34,4.37,2.67,435
6698,49435,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55,2109
16818,8650,1.06,Ideal,H,SI2,59.4,57.0,6.67,6.63,3.95,4452
14977,4964,0.9,Good,G,SI1,63.7,58.0,6.09,6.12,3.89,3734
34728,53766,0.7,Ideal,F,VS1,62.5,56.0,5.7,5.73,3.57,2726
17717,9151,1.1,Very Good,E,SI2,60.9,60.0,6.61,6.66,4.04,4539
25694,8172,1.05,Premium,F,SI2,61.7,60.0,6.58,6.49,4.03,4363
38423,20452,1.1,Ideal,F,VS1,61.5,59.0,6.63,6.58,4.06,8796
33582,26841,1.51,Ideal,F,VVS2,62.6,57.0,7.36,7.25,4.57,16754
24082,40565,0.41,Premium,G,VVS1,59.9,59.0,4.79,4.83,2.88,1151
1723,32902,0.44,Premium,H,VS2,61.3,58.0,4.88,4.91,3.0,810
3589,35607,0.31,Very Good,H,VVS1,63.1,57.0,4.31,4.25,2.7,907
21093,48579,0.54,Premium,D,VS2,60.6,58.0,5.3,5.26,3.2,1993
35680,17285,1.03,Ideal,F,VS2,61.2,54.0,6.56,6.51,4.0,6922
25272,20287,1.51,Very Good,J,VVS2,62.6,63.0,7.29,7.24,4.55,8706
24044,3209,0.71,Premium,F,VVS1,58.1,58.0,5.92,5.88,3.43,3347
27933,41192,0.48,Ideal,I,IF,61.4,55.0,5.05,5.08,3.11,1202
6972,18769,1.32,Premium,G,SI1,60.6,58.0,7.12,7.06,4.3,7676
41765,2079,0.7,Premium,F,VVS1,61.9,59.0,5.67,5.6,3.49,3109
11449,29643,0.35,Very Good,H,VVS2,62.5,58.0,4.48,4.51,2.81,706
38766,26956,2.6,Fair,G,SI2,64.6,57.0,8.6,8.55,5.54,17027
38341,29340,0.31,Premium,G,VS2,59.2,60.0,4.47,4.42,2.63,698
10200,50814,0.7,Premium,E,SI2,62.9,59.0,5.67,5.59,3.54,2307
39228,44789,0.5,Premium,E,VS2,61.8,58.0,5.07,5.09,3.14,1624
26391,45040,0.54,Very Good,F,VS2,60.9,55.0,5.25,5.31,3.21,1639
40464,8429,1.03,Premium,H,SI1,58.6,61.0,6.64,6.6,3.88,4406
3623,18633,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,7602
2350,11987,1.03,Ideal,G,SI1,60.3,58.0,6.57,6.62,3.98,5143
19271,10102,1.2,Premium,J,VS2,60.3,59.0,6.9,6.94,4.17,4715
24869,20577,1.0,Premium,E,VVS2,62.7,60.0,6.32,6.34,3.97,8888
24531,10015,1.02,Ideal,G,SI1,60.3,56.0,6.57,6.54,3.95,4708
41626,17029,1.11,Ideal,E,SI1,61.1,57.0,6.64,6.72,4.08,6800
26983,16950,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,6770
6555,29938,0.34,Very Good,E,SI1,63.5,55.0,4.47,4.44,2.83,714
32898,16733,0.41,Good,G,SI2,63.6,54.0,4.7,4.74,3.0,611
23738,39940,0.23,Very Good,D,VVS1,61.3,61.0,3.94,3.99,2.43,492
15207,21093,1.11,Ideal,G,VS1,61.3,55.0,6.67,6.71,4.1,9261
24926,51242,0.7,Premium,F,SI1,61.5,57.0,5.74,5.68,3.51,2354
33009,31113,0.3,Very Good,D,VVS2,63.2,55.0,4.27,4.3,2.71,754
15292,15117,1.18,Ideal,H,SI1,61.6,55.5,6.77,6.85,4.19,6076
7849,8421,1.05,Ideal,J,SI1,61.7,55.0,6.54,6.56,4.04,4405
23598,35681,0.32,Ideal,D,VVS1,61.8,56.0,4.37,4.4,2.71,910
41116,21804,1.53,Premium,I,VS1,62.0,57.0,7.39,7.35,4.57,9877
2109,35074,0.3,Very Good,F,IF,62.4,56.0,4.28,4.31,2.68,886
30753,40318,0.5,Premium,F,SI2,59.9,60.0,5.22,5.16,3.11,1125
1057,31652,0.35,Premium,E,VS2,60.7,60.0,4.55,4.58,2.77,767
3806,30148,0.32,Premium,E,SI1,62.3,58.0,4.4,4.37,2.73,720
37427,12852,1.11,Ideal,H,SI1,61.6,56.0,6.65,6.69,4.11,5358
10852,28534,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,675
37925,41003,0.39,Ideal,E,VVS1,60.8,58.0,4.72,4.76,2.88,1183
23037,39495,0.41,Ideal,E,VS1,62.1,56.0,4.75,4.78,2.96,1079
34744,22880,1.26,Very Good,G,VVS1,60.2,59.0,6.98,7.07,4.23,10922
19512,45361,0.54,Very Good,G,VS1,61.6,54.0,5.26,5.3,3.25,1665
43084,11653,1.01,Good,D,SI1,63.9,60.0,6.29,6.32,4.03,5055
22035,9700,0.32,Very Good,D,SI1,63.0,58.0,4.36,4.4,2.76,589
4562,37722,0.34,Ideal,G,VVS2,62.1,55.0,4.48,4.44,2.77,995
2683,12815,1.01,Premium,F,SI1,62.3,58.0,6.44,6.41,4.0,5345
19103,4814,0.71,Ideal,F,VS1,61.0,56.0,5.77,5.8,3.53,3701
14594,10809,1.0,Very Good,E,SI1,61.9,62.0,6.34,6.4,3.94,4864
16172,37428,0.34,Premium,D,VVS2,60.1,58.0,4.53,4.55,2.73,984
21915,45766,0.61,Good,H,VS1,60.1,60.3,5.47,5.5,3.29,1706
24179,46521,0.51,Ideal,G,VS1,62.2,55.0,5.14,5.11,3.19,1781
42866,1802,0.75,Ideal,E,SI1,61.3,57.0,5.84,5.91,3.6,3053
69,43318,0.51,Premium,E,SI1,61.2,61.0,5.16,5.13,3.15,1402
24186,13408,0.4,Very Good,J,SI1,58.9,59.0,4.84,4.87,2.86,603
34212,10912,1.14,Very Good,H,SI1,59.2,58.0,6.8,6.86,4.04,4890
13649,9198,0.94,Premium,H,VS2,60.1,59.0,6.35,6.32,3.81,4548
6662,42824,0.55,Premium,F,SI1,62.9,58.0,5.26,5.23,3.3,1354
24910,19823,1.5,Very Good,J,VVS2,63.3,56.0,7.18,7.29,4.58,8391
16695,24121,2.12,Ideal,I,SI1,62.2,57.0,8.21,8.14,5.08,12284
16174,19519,1.52,Very Good,G,SI2,60.9,57.0,7.44,7.5,4.55,8151
31240,18325,1.21,Premium,G,VS2,62.2,58.0,6.88,6.78,4.25,7454
39998,42821,0.51,Ideal,H,SI1,61.0,57.0,5.17,5.22,3.17,1354
5511,21193,1.51,Good,E,SI2,63.1,58.0,7.28,7.31,4.6,9343
19444,21948,1.5,Very Good,G,SI1,62.1,58.0,7.26,7.3,4.52,10019
242,41202,0.46,Good,D,VS2,63.2,56.0,4.89,4.92,3.1,1205
30,47718,0.52,Ideal,E,VS1,61.3,56.0,5.18,5.22,3.19,1886
22338,51331,0.7,Very Good,F,VS2,61.6,58.0,5.7,5.72,3.52,2362
35573,53110,0.81,Premium,G,SI2,62.2,59.0,5.96,5.9,3.69,2616
27831,10002,1.03,Good,H,SI1,59.3,56.0,6.57,6.66,3.92,4705
30146,43269,0.3,Premium,I,SI1,60.9,59.0,4.36,4.34,2.65,506
15556,5621,0.96,Premium,I,VS2,60.6,60.0,6.4,6.47,3.9,3876
11450,13015,1.13,Very Good,D,SI2,62.3,60.0,6.59,6.7,4.14,5408
18114,39587,0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1082
6911,18365,0.37,Very Good,F,SI1,62.3,59.0,4.57,4.61,2.86,616
40621,26122,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,15395
8755,5858,0.91,Premium,H,VS2,59.6,60.0,6.25,6.29,3.74,3921
22235,42546,0.85,Fair,H,I1,61.0,61.0,6.2,6.0,3.73,1324
36136,42624,0.32,Very Good,H,VS2,60.7,61.0,4.39,4.41,2.67,505
11627,51207,0.73,Premium,F,SI2,60.5,57.0,5.84,5.8,3.52,2351
39274,9569,0.9,Premium,E,VS2,63.0,58.0,6.16,6.13,3.87,4625
38689,1196,0.9,Good,H,SI2,62.7,64.0,6.0,6.09,3.79,2934
6550,4412,1.01,Very Good,I,SI1,58.8,58.0,6.52,6.57,3.85,3610
36012,32728,0.31,Premium,F,VS2,62.0,60.0,4.34,4.3,2.68,802
17432,502,0.7,Premium,E,VS2,62.6,56.0,5.71,5.66,3.56,2822
16334,35095,0.3,Ideal,F,IF,61.7,58.0,4.3,4.32,2.66,886
27942,19418,1.24,Very Good,E,SI1,61.7,59.0,6.85,6.89,4.24,8073
11472,45791,0.55,Ideal,F,VS2,60.9,56.0,5.3,5.34,3.24,1709
37401,36071,0.4,Premium,D,SI1,63.0,57.0,4.7,4.66,2.95,924
17915,52035,0.71,Very Good,E,VS2,63.4,60.0,5.71,5.67,3.61,2450
2592,46141,0.57,Premium,F,SI2,60.7,59.0,5.38,5.33,3.25,1746
36418,18690,0.32,Ideal,H,VVS2,61.9,53.0,4.42,4.44,2.74,619
3950,42237,0.54,Good,F,SI1,63.3,56.0,5.21,5.24,3.31,1292
11196,10452,1.14,Premium,I,SI1,60.1,60.0,6.81,6.76,4.08,4788
22704,12344,1.01,Fair,F,VS2,64.5,58.0,6.28,6.18,4.02,5226
3790,45007,0.46,Ideal,D,VS1,62.6,56.0,4.92,4.95,3.09,1637
42261,42783,0.4,Good,F,VVS1,61.9,61.0,4.71,4.73,2.92,1349
